STM0002	BSU_03790	28.481	474	299	11	1	460	1	448	9.64e-44	161
STM0002	BSU_28470	29.194	459	253	12	3	456	5	396	2.54e-39	147
STM0002	BSU_16760	33.217	286	168	8	181	459	131	400	4.41e-31	123
STM0002	BSU_32260	27.170	265	159	10	563	820	88	325	9.60e-16	77.0
STM0002	BSU_28475	28.302	159	102	5	301	456	2	151	3.27e-11	59.3
STM0003	BSU_32240	27.586	290	192	8	1	287	7	281	5.72e-24	96.3
STM0003	BSU_00460	26.230	244	159	7	40	283	47	269	6.61e-11	58.9
STM0004	BSU_32250	24.364	275	175	9	102	369	54	302	1.69e-10	58.9
STM0006	BSU_18120	44.606	482	243	11	1	476	1	464	1.32e-133	391
STM0006	BSU_02420	46.085	447	229	7	9	453	13	449	8.49e-129	379
STM0006	BSU_27810	39.066	471	263	9	1	456	1	462	1.28e-96	296
STM0006	BSU_07750	33.619	467	299	6	8	469	11	471	1.86e-70	228
STM0007	BSU_37110	30.519	154	84	4	84	237	46	176	8.56e-13	63.5
STM0008	BSU_29460	30.137	146	86	7	2	140	12	148	7.93e-10	52.8
STM0012	BSU_25470	54.874	636	257	4	1	636	1	606	0.0	676
STM0012	BSU_36410	25.714	245	123	11	5	245	6	195	3.24e-08	52.4
STM0012	BSU_14470	24.444	360	204	16	33	374	10	319	1.89e-07	50.1
STM0012	BSU_28030	23.822	382	210	16	5	374	9	321	2.76e-06	46.6
STM0013	BSU_25460	51.842	380	169	5	1	374	1	372	2.77e-114	335
STM0029	BSU_34720	33.898	59	38	1	41	99	167	224	2.08e-04	37.0
STM0030	BSU_14140	26.263	99	69	2	24	119	15	112	1.74e-04	39.3
STM0030	BSU_32920	26.923	104	75	1	15	117	6	109	4.15e-04	38.1
STM0030	BSU_26870	24.675	77	55	1	11	87	5	78	8.97e-04	37.4
STM0033	BSU_09190	25.349	430	285	11	68	479	630	1041	7.85e-30	121
STM0033	BSU_07840	23.551	552	319	21	31	521	668	1177	2.69e-29	119
STM0033	BSU_07840	21.007	576	341	19	32	512	45	601	9.40e-17	80.5
STM0033	BSU_32370	24.411	467	293	16	32	476	5	433	1.98e-25	105
STM0035	BSU_07260	21.028	214	126	6	273	476	438	618	8.68e-04	38.5
STM0036	BSU_01920	23.864	176	115	9	16	190	115	272	1.89e-04	40.0
STM0040	BSU_18420	36.232	69	44	0	11	79	6	74	3.29e-08	50.4
STM0040	BSU_38310	32.222	90	57	1	6	91	1	90	1.90e-07	48.1
STM0040	BSU_18760	25.926	162	112	5	6	162	3	161	2.55e-07	47.8
STM0040	BSU_26670	33.333	72	48	0	6	77	1	72	7.90e-07	46.6
STM0040	BSU_09430	25.581	129	93	2	6	131	1	129	1.35e-06	45.8
STM0040	BSU_32920	24.648	142	107	0	11	152	6	147	1.43e-06	45.4
STM0040	BSU_18460	24.390	164	116	4	10	167	5	166	3.97e-06	44.3
STM0040	BSU_36160	30.380	79	55	0	26	104	21	99	1.41e-05	42.7
STM0040	BSU_26630	22.794	136	103	1	11	146	6	139	2.87e-05	41.6
STM0040	BSU_26870	29.293	99	69	1	17	114	12	110	3.38e-05	41.2
STM0042	BSU_17570	31.849	449	296	6	15	457	8	452	1.44e-67	220
STM0042	BSU_06160	33.479	457	279	10	9	453	15	458	9.22e-67	218
STM0042	BSU_12310	26.471	442	318	5	16	453	18	456	1.99e-39	144
STM0043	BSU_25550	41.379	87	51	0	1	87	1	87	7.96e-15	60.5
STM0045	BSU_16670	35.691	311	178	8	8	306	11	311	2.24e-55	179
STM0045	BSU_29300	41.803	122	68	3	190	310	4	123	1.40e-18	80.1
STM0046	BSU_15430	43.209	935	497	11	3	929	2	910	0.0	761
STM0046	BSU_28090	25.846	739	456	12	57	785	48	704	8.56e-72	252
STM0046	BSU_30320	22.720	669	365	27	32	630	16	602	2.35e-19	90.1
STM0046	BSU_00380	35.106	94	58	1	50	143	7	97	2.78e-07	51.2
STM0046	BSU_00940	22.222	234	148	7	552	785	215	414	3.84e-06	47.0
STM0047	BSU_15450	31.410	156	100	3	13	165	2	153	8.93e-21	80.5
STM0049	BSU_25160	38.225	293	167	7	1	285	1	287	1.80e-58	187
STM0052	BSU_04460	29.224	219	151	1	6	224	8	222	4.92e-34	119
STM0052	BSU_07590	33.486	218	142	2	8	224	6	221	1.49e-29	107
STM0052	BSU_31530	31.532	222	141	5	4	220	2	217	1.25e-25	97.1
STM0052	BSU_16420	24.074	162	113	4	4	156	2	162	2.96e-08	50.1
STM0052	BSU_16330	23.009	113	86	1	7	119	6	117	5.40e-08	47.0
STM0052	BSU_05420	29.412	119	77	3	7	122	5	119	7.85e-08	48.1
STM0052	BSU_40410	28.777	139	91	5	7	141	6	140	1.49e-07	47.4
STM0052	BSU_28920	27.559	127	90	1	6	132	4	128	1.60e-07	47.4
STM0052	BSU_35490	19.811	106	85	0	1	106	1	106	4.45e-07	45.8
STM0052	BSU_06960	25.843	89	66	0	30	118	29	117	8.21e-07	45.8
STM0052	BSU_17940	21.552	116	91	0	4	119	1	116	2.19e-06	42.4
STM0052	BSU_13250	25.126	199	124	8	1	190	1	183	1.25e-05	41.6
STM0052	BSU_37130	23.077	78	60	0	49	126	47	124	1.45e-05	40.0
STM0052	BSU_33010	33.962	106	65	5	3	107	2	103	4.01e-05	40.0
STM0052	BSU_02450	26.271	118	79	4	45	158	43	156	8.85e-05	39.3
STM0052	BSU_34720	30.952	126	79	4	7	127	5	127	1.01e-04	38.9
STM0052	BSU_29110	27.344	128	83	5	7	133	6	124	1.63e-04	38.5
STM0052	BSU_08300	20.388	103	82	0	4	106	2	104	5.39e-04	36.6
STM0052	BSU_38910	20.667	150	109	1	2	141	4	153	7.24e-04	36.2
STM0053	BSU_04450	27.916	523	365	7	20	539	17	530	9.33e-66	219
STM0053	BSU_31520	26.266	533	375	8	15	539	7	529	3.44e-58	199
STM0053	BSU_07580	29.213	534	356	11	14	538	9	529	1.94e-57	197
STM0053	BSU_23110	31.193	109	66	2	434	537	485	589	4.94e-07	48.9
STM0053	BSU_33210	31.148	122	73	4	417	531	458	575	6.03e-07	48.9
STM0053	BSU_02440	32.203	118	63	6	428	534	291	402	1.34e-06	47.4
STM0053	BSU_30390	31.579	114	68	4	426	534	215	323	1.47e-06	47.0
STM0053	BSU_03760	22.394	259	148	7	322	539	226	472	6.23e-06	45.4
STM0053	BSU_40400	21.530	353	211	11	231	539	274	604	1.14e-05	44.7
STM0053	BSU_02730	22.066	213	154	7	329	537	114	318	1.19e-05	44.3
STM0053	BSU_29100	25.134	374	220	17	206	539	224	577	1.93e-05	43.9
STM0053	BSU_13530	29.412	68	47	1	467	534	660	726	1.91e-04	40.8
STM0053	BSU_13990	28.037	107	72	3	428	534	503	604	3.17e-04	40.0
STM0053	BSU_34710	25.000	120	79	4	421	531	226	343	8.50e-04	38.5
STM0055	BSU_14860	31.955	629	372	9	2	590	533	1145	2.87e-100	326
STM0055	BSU_18239	41.791	67	39	0	525	591	3	69	6.42e-11	55.5
STM0055	BSU_28280	27.083	96	66	1	157	248	152	247	1.94e-05	43.9
STM0057	BSU_31580	32.420	438	285	5	6	441	14	442	2.39e-70	226
STM0057	BSU_38770	29.120	443	286	10	2	433	12	437	4.18e-55	186
STM0064	BSU_22490	30.556	252	161	6	1	246	1	244	8.13e-27	102
STM0066	BSU_15510	48.238	369	169	5	7	375	5	351	7.35e-107	315
STM0066	BSU_11230	37.602	367	198	7	7	372	5	341	1.75e-77	240
STM0066	BSU_00750	26.875	160	108	4	204	356	14	171	6.10e-14	67.0
STM0066	BSU_06360	30.114	176	101	8	194	356	9	175	7.01e-11	60.5
STM0067	BSU_15520	49.630	1080	527	9	1	1072	1	1071	0.0	1050
STM0067	BSU_11240	47.152	948	468	11	1	941	1	922	0.0	851
STM0067	BSU_14860	24.308	325	191	11	623	918	68	366	1.35e-13	72.0
STM0067	BSU_14860	24.812	266	176	9	77	332	74	325	1.57e-11	65.5
STM0067	BSU_02230	28.272	191	116	5	8	197	5	175	2.29e-11	63.5
STM0067	BSU_02230	21.788	179	133	3	674	849	105	279	2.27e-05	44.7
STM0067	BSU_24340	23.988	321	194	10	588	875	20	323	2.73e-08	54.3
STM0067	BSU_24340	25.514	243	164	6	107	339	94	329	6.60e-08	53.1
STM0067	BSU_18240	23.308	266	142	8	629	875	100	322	3.62e-07	50.4
STM0067	BSU_18240	21.488	242	162	8	113	339	100	328	8.65e-07	49.3
STM0067	BSU_04560	22.488	209	142	8	79	275	83	283	8.12e-06	45.8
STM0067	BSU_37710	22.727	264	174	8	650	888	115	373	1.30e-04	42.4
STM0069	BSU_30520	33.103	145	97	0	4	148	3	147	8.35e-24	89.7
STM0070	BSU_18220	36.122	263	161	4	1	260	1	259	3.01e-41	139
STM0070	BSU_28540	34.800	250	151	5	16	260	15	257	4.67e-32	115
STM0070	BSU_30800	31.343	268	155	7	2	256	11	262	9.09e-29	107
STM0070	BSU_17170	24.569	232	164	5	13	241	15	238	5.51e-18	77.8
STM0070	BSU_09880	29.344	259	161	8	10	259	9	254	3.09e-17	75.9
STM0070	BSU_17160	21.990	191	134	5	3	185	7	190	3.14e-04	38.1
STM0071	BSU_10270	32.500	520	328	12	8	517	2	508	4.25e-83	264
STM0071	BSU_28560	28.096	541	343	13	7	516	24	549	1.19e-61	208
STM0071	BSU_04170	30.864	486	314	11	38	517	28	497	6.09e-56	192
STM0071	BSU_18250	27.172	541	345	11	11	517	11	536	1.09e-54	189
STM0071	BSU_29680	27.866	506	347	11	22	517	59	556	1.69e-52	184
STM0071	BSU_30790	27.634	503	315	14	22	517	18	478	1.97e-52	182
STM0071	BSU_29560	27.734	512	335	16	21	517	26	517	5.87e-50	176
STM0071	BSU_31980	24.621	528	359	13	5	517	23	526	4.11e-34	132
STM0071	BSU_18330	25.050	503	319	11	37	516	1525	1992	4.93e-33	131
STM0071	BSU_18330	22.110	493	325	11	38	511	495	947	2.77e-26	110
STM0071	BSU_31960	24.907	538	327	18	8	516	459	948	4.25e-32	128
STM0071	BSU_31960	25.746	536	342	19	9	516	1516	2023	1.08e-28	117
STM0071	BSU_03510	23.960	505	318	17	38	516	490	954	1.63e-25	107
STM0071	BSU_18310	24.713	522	340	14	5	511	2531	3014	2.19e-25	107
STM0071	BSU_18310	21.970	528	356	16	7	516	463	952	1.05e-20	93.2
STM0071	BSU_18310	21.992	532	351	17	7	516	1494	1983	6.51e-14	71.6
STM0071	BSU_10360	24.174	484	324	13	37	517	26	469	6.49e-25	104
STM0071	BSU_03480	22.787	531	346	13	11	516	465	956	2.35e-23	101
STM0071	BSU_03480	24.812	532	337	18	7	516	1505	1995	1.13e-22	99.4
STM0071	BSU_03480	22.351	519	355	13	7	516	2545	3024	8.69e-22	96.7
STM0071	BSU_03490	22.158	519	356	13	7	516	2541	3020	3.79e-21	94.7
STM0071	BSU_03490	21.371	496	346	13	38	516	1522	1990	5.54e-20	90.9
STM0071	BSU_03490	23.120	532	344	17	6	516	464	951	1.59e-18	86.3
STM0071	BSU_38500	23.459	503	333	17	36	516	25	497	1.83e-20	91.3
STM0071	BSU_17180	21.277	517	367	11	9	517	1156	1640	1.99e-20	92.4
STM0071	BSU_17180	21.861	462	299	13	21	447	43	477	1.00e-11	64.7
STM0071	BSU_17210	21.229	537	374	16	2	517	461	969	3.17e-19	88.6
STM0071	BSU_18340	21.670	503	340	16	37	516	1523	1994	1.43e-16	80.1
STM0071	BSU_18340	23.046	499	329	16	38	516	484	947	2.83e-13	69.7
STM0071	BSU_18300	21.351	459	283	11	22	452	491	899	3.86e-15	75.5
STM0071	BSU_18320	22.684	529	349	17	8	516	465	953	1.10e-12	67.8
STM0071	BSU_18320	19.565	506	334	12	38	516	1531	1990	5.05e-09	55.8
STM0073	BSU_24150	30.952	378	255	4	3	376	1	376	1.66e-54	181
STM0073	BSU_18260	28.125	384	265	5	1	377	1	380	2.12e-51	173
STM0073	BSU_37170	29.255	376	262	3	1	373	1	375	1.99e-47	162
STM0073	BSU_32820	27.624	362	233	8	41	378	66	422	2.03e-29	116
STM0073	BSU_04520	24.000	375	243	13	3	355	4	358	5.69e-16	75.5
STM0074	BSU_30070	29.707	478	317	10	34	504	28	493	2.17e-59	201
STM0075	BSU_28530	29.843	191	127	5	13	202	14	198	3.09e-17	75.9
STM0076	BSU_28520	32.075	265	175	4	46	308	54	315	8.31e-40	139
STM0077	BSU_30060	25.581	172	110	6	6	165	4	169	2.67e-06	45.8
STM0077	BSU_07230	28.125	96	67	2	104	198	99	193	2.50e-05	42.7
STM0077	BSU_34790	39.683	63	30	2	1	62	1	56	7.99e-04	38.1
