BSU_00040	SACI_RS00750	28.244	131	77	7	8	128	8	131	2.87e-04	38.5
BSU_00040	SACI_RS00230	26.761	71	51	1	1	70	1	71	7.36e-04	37.4
BSU_00090	SACI_RS05700	31.532	111	70	3	99	206	84	191	5.77e-07	47.0
BSU_00090	SACI_RS00195	27.103	107	71	5	109	212	24	126	2.33e-05	40.8
BSU_00090	SACI_RS02030	31.395	86	50	3	130	209	47	129	2.64e-04	37.4
BSU_00090	SACI_RS07165	29.091	110	72	3	102	208	185	291	3.11e-04	38.5
BSU_00090	SACI_RS08170	36.508	63	33	1	143	205	456	511	5.74e-04	38.1
BSU_00110	SACI_RS07410	58.763	291	118	1	5	293	45	335	4.96e-122	349
BSU_00120	SACI_RS07415	32.500	200	123	4	2	189	1	200	1.16e-32	112
BSU_00120	SACI_RS02015	30.000	90	56	3	16	103	248	332	2.73e-04	37.0
BSU_00130	SACI_RS07555	35.714	434	253	5	6	417	8	437	3.79e-87	269
BSU_00150	SACI_RS09755	27.397	146	92	4	6	144	5	143	4.39e-04	35.8
BSU_00170	SACI_RS02590	29.050	179	114	2	7	178	22	194	2.22e-19	77.8
BSU_00190	SACI_RS04335	29.515	227	131	5	10	231	11	213	3.57e-19	84.7
BSU_00190	SACI_RS04330	19.731	223	142	6	10	221	9	205	1.31e-05	43.5
BSU_00270	SACI_RS06495	24.699	166	112	5	66	226	75	232	0.001	37.4
BSU_00280	SACI_RS04265	32.536	209	109	9	4	203	2	187	8.10e-20	79.7
BSU_00280	SACI_RS09755	27.891	147	96	4	1	146	1	138	1.58e-12	60.5
BSU_00280	SACI_RS09760	25.521	192	120	8	3	186	4	180	1.37e-06	43.5
BSU_00310	SACI_RS04335	23.370	184	107	6	6	180	14	172	1.66e-06	45.1
BSU_00340	SACI_RS00140	33.846	65	42	1	44	108	161	224	4.78e-04	36.6
BSU_00370	SACI_RS09445	48.718	39	20	0	11	49	5	43	1.67e-06	38.5
BSU_00370	SACI_RS09520	42.105	38	22	0	17	54	12	49	7.41e-04	32.0
BSU_00380	SACI_RS07355	26.786	560	354	19	10	528	5	549	1.32e-49	178
BSU_00380	SACI_RS07665	51.327	113	48	3	557	663	1	112	8.67e-28	104
BSU_00380	SACI_RS06840	24.908	273	160	11	234	489	486	730	3.41e-11	62.4
BSU_00380	SACI_RS06840	35.714	70	45	0	3	72	65	134	2.06e-08	53.1
BSU_00380	SACI_RS02845	26.199	271	161	13	236	486	519	770	8.01e-09	54.7
BSU_00380	SACI_RS02845	34.483	58	38	0	8	65	39	96	3.76e-04	39.7
BSU_00380	SACI_RS00725	28.947	114	77	2	9	122	28	137	1.69e-07	50.1
BSU_00380	SACI_RS01825	23.529	170	113	5	263	428	573	729	5.04e-07	48.9
BSU_00380	SACI_RS01825	40.816	49	24	1	9	52	33	81	5.57e-05	42.0
BSU_00380	SACI_RS07495	32.353	68	46	0	8	75	39	106	3.06e-06	46.2
BSU_00380	SACI_RS07495	26.210	248	147	11	264	502	580	800	2.20e-05	43.5
BSU_00390	SACI_RS00470	29.365	252	156	8	1	247	1	235	7.24e-29	105
BSU_00390	SACI_RS06185	27.059	255	154	9	1	252	1	226	6.10e-17	73.6
BSU_00420	SACI_RS02965	27.273	187	101	7	23	206	2	156	1.10e-10	56.2
BSU_00470	SACI_RS03335	29.143	175	115	5	61	233	55	222	1.75e-13	64.7
BSU_00480	SACI_RS05695	49.593	123	61	1	1	122	1	123	1.23e-41	130
BSU_00500	SACI_RS02945	25.112	446	263	14	6	431	3	397	8.74e-29	113
BSU_00500	SACI_RS08135	25.373	335	210	13	6	326	3	311	1.03e-15	74.3
BSU_00500	SACI_RS00945	25.648	386	210	20	6	376	4	327	1.37e-12	64.7
BSU_00500	SACI_RS04385	25.000	116	81	3	6	121	5	114	3.93e-05	40.4
BSU_00500	SACI_RS02055	21.500	200	134	8	6	188	5	198	3.06e-04	38.1
BSU_00510	SACI_RS06125	31.535	241	162	3	41	279	32	271	5.78e-39	135
BSU_00550	SACI_RS03895	28.125	128	82	4	819	942	240	361	3.40e-04	40.4
BSU_00630	SACI_RS06090	32.432	74	47	2	6	76	12	85	1.54e-04	35.8
BSU_00630	SACI_RS00830	39.394	33	20	0	30	62	98	130	2.88e-04	35.0
BSU_00660	SACI_RS05630	23.019	265	152	8	21	237	295	555	1.19e-07	48.9
BSU_00660	SACI_RS08090	21.875	256	145	10	25	236	98	342	1.76e-06	45.1
BSU_00660	SACI_RS05690	21.963	214	127	7	28	208	366	572	2.56e-06	45.1
BSU_00690	SACI_RS03125	48.207	251	127	2	154	401	129	379	2.89e-68	224
BSU_00690	SACI_RS04015	47.347	245	126	2	154	397	447	689	1.44e-62	217
BSU_00690	SACI_RS04015	44.304	237	126	3	157	390	175	408	1.09e-57	203
BSU_00690	SACI_RS03700	48.069	233	118	2	154	385	458	688	5.57e-60	210
BSU_00690	SACI_RS03700	46.809	235	121	2	157	390	188	419	1.26e-58	206
BSU_00690	SACI_RS04435	36.304	303	172	6	110	400	10	303	7.23e-54	190
BSU_00690	SACI_RS04435	33.969	262	156	6	149	401	331	584	2.80e-37	142
BSU_00690	SACI_RS04185	42.174	230	117	4	158	378	329	551	3.04e-40	151
BSU_00690	SACI_RS04185	28.028	289	180	7	104	387	17	282	3.08e-25	106
BSU_00690	SACI_RS06565	30.345	290	172	9	150	424	95	369	5.51e-29	115
BSU_00690	SACI_RS04330	29.412	119	65	3	160	272	14	119	2.23e-06	46.2
BSU_00690	SACI_RS02630	59.459	37	13	1	195	229	64	100	4.21e-06	45.4
BSU_00730	SACI_RS07045	32.203	295	163	16	15	300	7	273	2.11e-24	96.3
BSU_00730	SACI_RS04885	29.412	136	78	4	13	148	57	174	6.28e-11	58.2
BSU_00730	SACI_RS03395	28.479	309	189	10	1	292	10	303	5.89e-10	55.5
BSU_00730	SACI_RS06760	27.586	174	109	8	13	184	67	225	5.79e-06	43.1
BSU_00740	SACI_RS06820	36.830	448	241	8	22	460	16	430	8.94e-82	256
BSU_00750	SACI_RS06825	45.503	189	96	4	3	186	1	187	5.83e-56	172
BSU_00750	SACI_RS02615	34.946	186	108	6	10	190	11	188	5.74e-25	92.4
BSU_00750	SACI_RS07730	25.325	154	94	7	27	171	208	349	3.13e-05	39.7
BSU_00790	SACI_RS05245	35.252	139	82	6	2	136	119	253	5.52e-20	80.5
BSU_00820	SACI_RS00305	39.024	492	280	8	18	499	6	487	2.41e-116	348
BSU_00820	SACI_RS03680	26.726	449	276	16	64	499	17	425	8.70e-25	102
BSU_00860	SACI_RS04435	24.034	466	241	22	187	624	70	450	4.43e-07	49.3
BSU_00860	SACI_RS06565	26.543	162	87	7	205	351	141	285	9.57e-06	44.3
BSU_00860	SACI_RS04015	25.862	290	140	14	205	454	217	471	1.03e-05	44.7
BSU_00860	SACI_RS04015	28.571	84	40	2	205	284	492	559	4.40e-04	39.7
BSU_00860	SACI_RS03700	30.233	86	36	3	205	284	230	297	2.48e-04	40.4
BSU_00860	SACI_RS03700	27.835	97	50	2	192	284	490	570	4.70e-04	39.3
BSU_00870	SACI_RS02605	36.765	68	39	1	72	135	3	70	1.07e-06	45.8
BSU_00900	SACI_RS04385	25.926	135	84	5	1	132	1	122	1.45e-05	40.4
BSU_00920	SACI_RS07250	34.241	257	125	8	8	244	103	335	1.03e-30	121
BSU_00930	SACI_RS07100	31.313	99	51	2	82	178	67	150	4.01e-08	47.4
BSU_00940	SACI_RS00725	43.497	469	252	8	3	463	4	467	6.51e-125	368
BSU_00960	SACI_RS02955	31.746	63	43	0	183	245	96	158	1.32e-05	41.2
BSU_01020	SACI_RS06965	33.824	136	89	1	6	140	3	138	3.18e-23	85.5
BSU_01030	SACI_RS06960	27.363	201	121	7	38	224	29	218	2.57e-11	57.4
BSU_01040	SACI_RS06955	35.526	76	46	2	12	85	20	94	9.94e-08	46.2
BSU_01060	SACI_RS03875	32.184	174	114	3	28	200	16	186	2.30e-33	114
BSU_01060	SACI_RS08455	34.921	63	40	1	62	123	38	100	1.21e-05	40.0
BSU_01070	SACI_RS03295	35.167	418	230	10	756	1149	717	1117	1.38e-57	213
BSU_01070	SACI_RS03295	32.984	191	106	5	381	558	313	494	3.52e-21	96.3
BSU_01070	SACI_RS03295	22.667	225	120	7	80	260	82	296	3.70e-05	43.9
BSU_01080	SACI_RS03290	30.917	676	355	20	213	813	194	832	4.10e-71	252
BSU_01080	SACI_RS03285	54.717	53	24	0	911	963	60	112	3.34e-13	68.9
BSU_01080	SACI_RS03285	26.415	159	93	5	1023	1179	249	385	7.75e-07	48.5
BSU_01090	SACI_RS07255	41.176	68	39	1	15	81	35	102	5.30e-11	50.8
BSU_01090	SACI_RS03280	29.577	71	49	1	12	81	18	88	7.52e-05	34.3
BSU_01100	SACI_RS03270	43.210	81	37	4	40	111	47	127	1.59e-11	54.7
BSU_01110	SACI_RS03260	38.686	137	75	4	22	149	59	195	7.60e-13	59.3
BSU_01120	SACI_RS02865	28.534	757	407	19	9	688	19	718	6.11e-78	260
BSU_01120	SACI_RS03255	30.405	148	82	4	12	138	8	155	6.86e-11	60.8
BSU_01120	SACI_RS03305	25.000	196	108	7	15	183	16	199	1.35e-05	43.9
BSU_01130	SACI_RS03255	33.180	434	227	14	9	391	3	424	5.54e-58	191
BSU_01130	SACI_RS03985	32.616	279	126	8	6	247	3	256	5.47e-33	124
BSU_01130	SACI_RS02865	27.190	331	145	13	14	259	22	341	1.63e-18	83.6
BSU_01130	SACI_RS04395	22.323	439	264	19	7	391	106	521	2.56e-11	60.8
BSU_01130	SACI_RS03305	32.593	135	75	4	17	143	16	142	2.03e-08	52.0
BSU_01150	SACI_RS03250	39.394	99	58	2	5	102	4	101	2.08e-15	62.4
BSU_01160	SACI_RS02835	29.412	136	71	5	93	207	190	321	2.20e-09	52.0
BSU_01170	SACI_RS02830	27.778	162	72	5	66	186	79	236	2.56e-04	37.0
BSU_01190	SACI_RS02820	35.152	165	102	2	76	235	39	203	5.93e-24	93.2
BSU_01200	SACI_RS02815	38.462	78	44	3	3	77	40	116	1.37e-10	50.4
BSU_01210	SACI_RS02810	29.286	140	65	4	3	109	17	155	4.49e-07	42.0
BSU_01220	SACI_RS02805	30.928	194	115	5	38	217	18	206	2.81e-17	73.9
BSU_01240	SACI_RS02800	35.000	60	39	0	1	60	3	62	1.10e-07	40.4
BSU_01260	SACI_RS02785	44.000	125	62	5	2	122	18	138	1.91e-25	89.7
BSU_01280	SACI_RS02770	37.857	140	78	4	17	156	3	133	1.21e-22	85.9
BSU_01290	SACI_RS11545	60.714	28	9	1	24	49	19	46	2.20e-05	33.9
BSU_01300	SACI_RS02765	31.915	141	79	5	1	132	1	133	9.35e-14	60.1
BSU_01310	SACI_RS02760	27.632	152	96	8	9	151	10	156	1.04e-07	45.8
BSU_01330	SACI_RS02740	32.450	151	91	3	10	149	53	203	1.13e-19	78.2
BSU_01380	SACI_RS07220	28.571	210	128	7	9	211	5	199	2.60e-17	75.5
BSU_01380	SACI_RS07060	29.557	203	125	8	5	202	143	332	2.12e-16	73.6
BSU_01380	SACI_RS04845	23.762	202	141	4	3	202	125	315	2.74e-10	55.5
BSU_01420	SACI_RS00380	37.931	116	63	2	15	121	4	119	2.92e-09	48.1
BSU_01450	SACI_RS08670	33.333	225	140	4	30	247	26	247	8.04e-34	125
BSU_01450	SACI_RS08670	31.933	238	151	5	17	249	292	523	7.61e-29	110
BSU_01450	SACI_RS05555	33.613	238	143	7	1	231	1	230	2.21e-32	118
BSU_01450	SACI_RS08440	36.087	230	133	6	13	230	9	236	3.48e-31	114
BSU_01450	SACI_RS10265	33.613	238	131	6	7	231	452	675	1.26e-30	117
BSU_01450	SACI_RS01905	35.088	228	133	8	5	229	2	217	4.30e-30	110
BSU_01450	SACI_RS01255	33.505	194	119	4	28	217	1	188	1.27e-28	105
BSU_01450	SACI_RS04940	32.806	253	142	6	17	241	20	272	6.25e-28	107
BSU_01450	SACI_RS08115	33.495	206	132	3	24	229	23	223	5.54e-27	102
BSU_01450	SACI_RS10250	30.876	217	132	6	23	228	18	227	5.19e-25	96.7
BSU_01450	SACI_RS11155	32.719	217	135	6	17	231	9	216	1.54e-24	96.3
BSU_01450	SACI_RS04805	33.906	233	132	9	6	229	1	220	4.11e-23	92.8
BSU_01450	SACI_RS04520	30.252	238	143	6	1	229	1	224	4.62e-23	91.3
BSU_01450	SACI_RS08435	29.719	249	143	8	6	231	10	249	5.60e-22	89.7
BSU_01450	SACI_RS09665	30.806	211	132	7	20	229	13	210	1.15e-21	87.8
BSU_01450	SACI_RS11140	31.050	219	141	7	23	239	16	226	5.01e-21	86.3
BSU_01450	SACI_RS07320	29.730	222	139	7	23	239	18	227	5.67e-21	85.5
BSU_01450	SACI_RS02545	32.000	200	112	9	7	202	3	182	6.57e-19	79.0
BSU_01450	SACI_RS06195	28.571	238	145	7	5	235	2	221	3.49e-18	77.8
BSU_01450	SACI_RS03205	28.270	237	137	7	20	243	348	564	8.15e-18	79.0
BSU_01450	SACI_RS03205	25.414	181	117	6	34	203	98	271	4.95e-08	49.7
BSU_01450	SACI_RS08615	26.087	207	149	3	24	229	20	223	1.00e-17	77.4
BSU_01450	SACI_RS04945	44.000	100	55	1	131	229	273	372	5.79e-17	76.3
BSU_01450	SACI_RS04945	43.860	57	28	1	24	76	23	79	7.91e-07	45.8
BSU_01450	SACI_RS03525	30.303	198	123	7	24	217	15	201	7.16e-15	68.9
BSU_01450	SACI_RS04200	27.717	184	90	3	30	213	222	362	9.49e-15	69.3
BSU_01450	SACI_RS04200	25.949	158	102	4	29	185	7	150	8.04e-12	60.8
BSU_01450	SACI_RS07080	22.703	185	133	3	34	218	24	198	1.31e-13	64.3
BSU_01450	SACI_RS06640	27.149	221	140	6	22	227	16	230	2.44e-13	64.3
BSU_01450	SACI_RS09475	27.801	241	146	9	6	244	1	215	4.88e-13	63.9
BSU_01450	SACI_RS04905	26.636	214	153	4	17	229	10	220	5.43e-13	63.9
BSU_01450	SACI_RS03505	26.943	193	117	6	28	219	20	189	3.32e-12	61.2
BSU_01450	SACI_RS05825	27.053	207	121	7	24	229	15	192	8.84e-11	56.6
BSU_01450	SACI_RS05090	24.084	191	112	7	22	204	15	180	6.68e-06	42.4
BSU_01460	SACI_RS08670	34.783	230	144	4	17	244	28	253	1.87e-37	134
BSU_01460	SACI_RS08670	31.004	229	145	7	10	235	300	518	1.52e-19	84.0
BSU_01460	SACI_RS04940	34.783	230	128	3	9	216	27	256	4.67e-35	126
BSU_01460	SACI_RS08115	34.685	222	125	8	12	230	26	230	6.29e-32	115
BSU_01460	SACI_RS01905	36.279	215	118	8	9	220	19	217	9.37e-32	114
BSU_01460	SACI_RS05555	32.569	218	129	6	9	221	25	229	4.65e-30	112
BSU_01460	SACI_RS08440	35.135	222	131	7	9	222	20	236	9.56e-28	105
BSU_01460	SACI_RS04805	31.776	214	135	4	9	220	16	220	1.38e-26	102
BSU_01460	SACI_RS08615	34.259	216	126	7	9	220	20	223	1.73e-25	99.0
BSU_01460	SACI_RS10265	31.308	214	134	5	12	221	470	674	5.53e-25	100
BSU_01460	SACI_RS11140	32.039	206	119	6	23	223	30	219	3.33e-24	94.7
BSU_01460	SACI_RS01255	31.658	199	120	5	13	207	1	187	7.49e-21	85.1
BSU_01460	SACI_RS11155	27.064	218	144	6	7	223	14	217	5.12e-20	83.6
BSU_01460	SACI_RS04905	28.155	206	134	6	9	211	17	211	1.55e-19	82.4
BSU_01460	SACI_RS09475	27.442	215	129	8	6	220	13	200	5.18e-18	77.8
BSU_01460	SACI_RS08435	26.271	236	135	4	9	221	29	248	7.92e-18	77.8
BSU_01460	SACI_RS04520	25.926	216	144	5	9	220	21	224	2.76e-16	72.4
BSU_01460	SACI_RS04945	27.184	206	130	6	32	220	170	372	4.45e-15	70.5
BSU_01460	SACI_RS06640	29.245	212	141	6	10	215	19	227	4.85e-15	68.9
BSU_01460	SACI_RS09665	26.923	208	134	7	14	220	20	210	6.43e-15	68.9
BSU_01460	SACI_RS10250	26.818	220	125	7	9	211	19	219	1.41e-14	67.8
BSU_01460	SACI_RS06195	27.074	229	133	8	8	226	17	221	5.14e-13	63.2
BSU_01460	SACI_RS07320	25.806	217	135	8	8	220	23	217	1.03e-12	62.4
BSU_01460	SACI_RS05825	26.168	214	122	9	8	220	14	192	1.26e-12	61.6
BSU_01460	SACI_RS04200	27.660	188	87	5	17	204	224	362	3.68e-12	61.6
BSU_01460	SACI_RS04200	26.875	160	85	5	17	169	10	144	1.06e-08	51.2
BSU_01460	SACI_RS03525	26.804	194	126	6	20	212	26	204	3.15e-11	58.2
BSU_01460	SACI_RS07080	24.402	209	139	6	6	212	10	201	3.96e-11	57.4
BSU_01460	SACI_RS02545	27.273	220	115	9	17	229	24	205	7.01e-11	56.6
BSU_01460	SACI_RS03505	25.366	205	121	6	9	211	16	190	2.37e-10	55.8
BSU_01460	SACI_RS03205	23.415	205	134	5	18	220	366	549	4.39e-08	49.7
BSU_01460	SACI_RS03205	25.676	222	142	8	18	224	97	310	1.66e-07	47.8
BSU_01460	SACI_RS05090	25.424	177	108	6	25	199	31	185	2.61e-07	46.6
BSU_01460	SACI_RS00230	38.889	72	29	3	133	194	793	859	9.77e-05	39.3
BSU_01470	SACI_RS08665	27.333	150	86	4	106	246	167	302	6.02e-10	54.7
BSU_01490	SACI_RS00395	26.230	122	67	4	13	128	4	108	2.15e-08	46.2
BSU_01500	SACI_RS00400	25.781	128	78	4	10	126	13	134	3.94e-04	34.3
BSU_01540	SACI_RS02150	39.474	228	133	5	90	312	27	254	2.31e-52	171
BSU_01540	SACI_RS00985	29.801	151	78	6	107	248	1	132	5.33e-07	45.8
BSU_01540	SACI_RS05015	54.286	35	16	0	115	149	11	45	1.73e-04	38.9
BSU_01610	SACI_RS05820	26.935	323	216	8	19	336	25	332	1.84e-23	95.1
BSU_01620	SACI_RS05820	28.221	326	203	9	21	331	21	330	6.33e-22	90.9
BSU_01690	SACI_RS11435	35.870	92	53	3	167	256	325	412	1.08e-06	45.4
BSU_01770	SACI_RS03860	29.851	469	282	12	1	439	1	452	6.29e-46	161
BSU_01780	SACI_RS11435	37.379	618	341	22	1	600	1	590	5.03e-121	367
BSU_01780	SACI_RS01365	28.980	245	139	11	1	224	1	231	1.67e-13	68.9
BSU_01780	SACI_RS07690	26.500	200	127	6	2	199	9	190	7.81e-11	60.1
BSU_01820	SACI_RS06020	36.782	87	52	2	71	157	51	134	4.60e-13	60.1
BSU_01830	SACI_RS11315	25.076	331	181	9	73	347	573	892	7.67e-11	60.5
BSU_01830	SACI_RS11315	27.273	165	102	4	211	359	209	371	2.48e-07	49.3
BSU_01889	SACI_RS08165	32.653	98	47	2	1	93	1	84	1.33e-09	48.1
BSU_01890	SACI_RS07855	23.529	119	91	0	69	187	69	187	1.33e-04	39.7
BSU_01920	SACI_RS01445	30.588	170	113	4	105	274	24	188	2.01e-14	69.7
BSU_01920	SACI_RS07055	34.921	63	41	0	111	173	14	76	4.00e-06	44.3
BSU_01920	SACI_RS07105	27.083	144	91	4	102	236	19	157	1.66e-05	42.4
BSU_01950	SACI_RS08115	38.424	203	125	0	3	205	8	210	1.33e-39	134
BSU_01950	SACI_RS01905	32.407	216	138	3	1	213	1	211	8.65e-36	123
BSU_01950	SACI_RS07320	34.742	213	126	4	4	211	5	209	1.46e-35	122
BSU_01950	SACI_RS04520	32.701	211	140	2	4	212	7	217	1.55e-32	115
BSU_01950	SACI_RS06195	29.046	241	157	4	1	234	1	234	6.17e-32	113
BSU_01950	SACI_RS04805	33.641	217	131	4	3	211	1	212	7.91e-32	115
BSU_01950	SACI_RS11155	33.495	206	132	2	7	211	5	206	2.07e-29	108
BSU_01950	SACI_RS08615	30.556	216	142	4	3	211	1	215	1.98e-28	105
BSU_01950	SACI_RS04905	29.333	225	151	2	4	223	3	224	5.26e-28	104
BSU_01950	SACI_RS05555	33.333	195	120	3	22	210	29	219	1.16e-26	102
BSU_01950	SACI_RS10250	27.803	223	141	4	3	211	4	220	1.25e-25	97.1
BSU_01950	SACI_RS03525	27.751	209	144	4	3	210	1	203	2.12e-23	91.3
BSU_01950	SACI_RS08440	29.386	228	143	4	3	212	1	228	3.26e-22	89.0
BSU_01950	SACI_RS11140	31.193	218	133	7	3	212	1	209	5.99e-21	85.1
BSU_01950	SACI_RS08670	31.472	197	123	5	22	209	303	496	8.19e-20	84.0
BSU_01950	SACI_RS08670	27.751	209	139	4	26	224	28	234	5.59e-14	66.6
BSU_01950	SACI_RS03505	29.048	210	131	3	3	212	1	192	2.51e-19	80.5
BSU_01950	SACI_RS01255	28.723	188	128	2	22	205	1	186	1.17e-18	78.2
BSU_01950	SACI_RS04940	28.509	228	129	7	18	212	27	253	4.48e-16	72.8
BSU_01950	SACI_RS09665	25.604	207	138	5	9	211	8	202	7.30e-16	70.9
BSU_01950	SACI_RS09475	27.801	241	147	8	3	234	1	223	8.78e-16	70.9
BSU_01950	SACI_RS10265	27.273	209	127	8	19	212	468	666	1.35e-15	71.6
BSU_01950	SACI_RS03205	28.333	180	116	5	27	205	366	533	2.76e-14	67.8
BSU_01950	SACI_RS03205	23.980	196	124	5	27	205	97	284	3.67e-07	46.2
BSU_01950	SACI_RS08435	25.207	242	138	7	3	212	10	240	3.32e-14	67.0
BSU_01950	SACI_RS05825	28.108	185	108	7	28	211	24	184	4.57e-14	65.1
BSU_01950	SACI_RS06640	23.605	233	149	8	1	212	1	225	4.02e-09	51.6
BSU_01950	SACI_RS04200	25.668	187	98	6	26	211	224	370	4.41e-09	52.0
BSU_01950	SACI_RS04200	23.005	213	141	7	23	231	7	200	2.57e-08	49.7
BSU_01950	SACI_RS07080	25.547	137	88	4	27	158	23	150	1.04e-08	49.7
BSU_01950	SACI_RS04945	31.707	82	55	1	132	212	284	365	1.36e-08	50.4
BSU_01950	SACI_RS05090	26.407	231	140	12	3	223	1	211	1.75e-08	49.7
BSU_01950	SACI_RS02545	25.789	190	126	8	32	216	29	208	3.50e-05	39.7
BSU_01980	SACI_RS00260	30.864	81	46	3	25	101	25	99	8.12e-05	36.6
BSU_01990	SACI_RS05080	31.193	109	69	3	48	153	4	109	7.79e-07	45.4
